3040541, 31.7481, 19000
3040533, 31.6946, 18968
3040532, 31.5893, 18905
3040531, 31.3855, 18783
3040522, 31.3504, 18762
3040521, 31.2785, 18719
3040513, 31.2284, 18689
3040511, 31.2267, 18688
3040504, 31.2167, 18682
3040503, 29.6526, 17746
3040502, 28.924, 17310
3040501, 28.6617, 17153
3040500, 28.6399, 17140
3040444, 28.4611, 17033
3040443, 28.3208, 16949
3040442, 28.025, 16772
3040441, 27.8729, 16681
3040433, 27.8161, 16647
3040432, 27.7326, 16597
3040431, 27.5554, 16491
3040422, 27.5137, 16466
3040421, 27.4736, 16442
3040414, 27.4518, 16429
3040413, 27.4502, 16428
3040411, 27.4485, 16427
3040404, 27.4451, 16425
3040403, 26.1584, 15655
3040402, 25.4683, 15242
3040401, 25.2126, 15089
3040400, 25.2026, 15083
3040344, 25.0405, 14986
3040343, 24.9269, 14918
3040342, 24.6963, 14780
3040341, 24.5994, 14722
3040334, 24.5676, 14703
3040333, 24.5659, 14702
3040332, 24.4857, 14654
3040331, 24.3504, 14573
3040324, 24.3053, 14546
3040322, 24.3036, 14545
3040321, 24.2702, 14525
3040313, 24.2501, 14513
3040311, 24.2485, 14512
3040304, 24.2468, 14511
3040303, 23.1339, 13845
3040302, 22.5991, 13525
3040301, 22.3986, 13405
3040300, 22.3886, 13399
3040244, 22.2566, 13320
3040243, 22.1897, 13280
3040242, 22.0026, 13168
3040241, 21.8539, 13079
3040234, 21.8288, 13064
3040233, 21.8271, 13063
3040232, 21.7619, 13024
3040231, 21.6583, 12962
3040223, 21.6216, 12940
3040222, 21.6199, 12939
3040221, 21.5999, 12927
3040212, 21.5798, 12915
3040211, 21.5781, 12914
3040204, 21.5731, 12911
3040203, 20.751, 12419
3040202, 20.3048, 12152
3040201, 20.1561, 12063
3040200, 20.1527, 12061
3021413, 20.0374, 11992
3021412, 20.0157, 11979
3021411, 20.0023, 11971
3021410, 19.9305, 11928
3021409, 19.6865, 11782
3021408, 19.3339, 11571
3021407, 18.9195, 11323
3021406, 18.46, 11048
3021405, 18.0706, 10815
3021404, 17.8417, 10678
3021403, 17.708, 10598
3021402, 17.6545, 10566
3021400, 17.6278, 10550
3021314, 17.6245, 10548
3021312, 17.6211, 10546
3021311, 17.5927, 10529
3021310, 17.4924, 10469
3021309, 17.2953, 10351
3021308, 16.8407, 10079
3021307, 16.2525, 9727
3021306, 15.6627, 9374
3021305, 15.2532, 9129
3021304, 14.8789, 8905
3021303, 14.6851, 8789
3021302, 14.6015, 8739
3021300, 14.5781, 8725
3021214, 14.5297, 8696
3021213, 14.5247, 8693
3021211, 14.508, 8683
3021210, 14.4127, 8626
3021209, 14.157, 8473
3021208, 13.7142, 8208
3021207, 13.126, 7856
3021206, 12.5328, 7501
3021205, 12.0716, 7225
3021204, 11.7023, 7004
3021203, 11.4901, 6877
3021202, 11.4015, 6824
3021200, 11.3831, 6813
3021113, 11.338, 6786
3021112, 11.3113, 6770
3021110, 11.2411, 6728
3021109, 11.0723, 6627
3021108, 10.7531, 6436
3021107, 10.2702, 6147
3021106, 9.6803, 5794
3021105, 9.2726, 5550
3021104, 8.9267, 5343
3021103, 8.7061, 5211
3021102, 8.6376, 5170
3021100, 8.6242, 5162
3021014, 8.5841, 5138
3021013, 8.5825, 5137
3021012, 8.544, 5114
3021011, 8.4705, 5070
3021009, 8.3168, 4978
3021008, 8.1079, 4853
3021007, 7.7737, 4653
3021006, 7.3158, 4379
3021005, 6.873, 4114
3021004, 6.5638, 3929
3021003, 6.4034, 3833
3021002, 6.3215, 3784
3021000, 6.2948, 3768
3020914, 6.2697, 3753
3020913, 6.2631, 3749
3020912, 6.2413, 3736
3020911, 6.1578, 3686
3020910, 6.0107, 3598
3020908, 5.7968, 3470
3020907, 5.6281, 3369
3020906, 5.3356, 3194
3020905, 5.0415, 3018
3020904, 4.7775, 2860
3020903, 4.6137, 2762
3020902, 4.5636, 2732
3020900, 4.5486, 2723
3020814, 4.5369, 2716
3020813, 4.5352, 2715
3020812, 4.5018, 2695
3020811, 4.4199, 2646
3020810, 4.2912, 2569
